CustomerID,Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
4175,69,Female,8,42673.53366720945,4,1,1,112136.66702314625,0
4176,37,Female,9,41390.95234360195,1,1,1,107091.0182317868,0
4177,49,Female,7,77828.43661784579,3,0,0,88360.52117669144,0
4178,67,Male,8,28232.239749000797,4,1,0,143538.14747810538,0
4179,31,Female,5,18210.9262343066,1,1,0,81732.38409787514,1
4180,67,Female,1,58261.72514622532,1,0,0,25527.85195175157,1
4181,45,Male,4,61501.48583670825,4,0,0,21259.56764424279,0
4182,63,Female,2,12158.330708624087,3,0,0,12572.72669203745,1
4183,69,Male,3,246.85029859959906,4,1,1,69909.27416099768,0
4184,41,Female,3,91764.90800218588,3,0,1,48253.077111491664,0
4185,32,Male,9,7963.6997113334055,1,1,1,135330.64814853715,0
4186,39,Female,4,89786.69319420002,4,0,0,131400.70020869313,0
4187,47,Female,2,39921.48743864111,3,1,1,127297.95030231534,0
4188,21,Female,3,65305.59079950671,4,0,1,131418.93643591224,0
4189,30,Male,3,18561.469070639625,1,0,1,51664.79512501719,0
4190,40,Female,7,82391.70278274891,4,0,1,69656.45619215483,0
4191,25,Male,8,18019.33868998743,1,1,0,53643.32829861651,1
4192,35,Male,6,38650.91483149067,1,1,1,22051.347437199165,0
4193,29,Male,4,23802.57794808264,1,0,1,139366.48109255734,0
4194,48,Male,6,83750.59576869367,3,1,1,96229.67720382883,0
4195,31,Female,1,85833.58136488794,3,1,0,28557.335991248572,1
4196,51,Female,8,37202.888937023126,2,1,0,38848.25393153598,0
4197,35,Female,1,30737.847100427363,3,1,1,73105.36785252701,0
4198,51,Male,5,77356.53751951653,2,1,1,17265.170912845566,0
4199,28,Female,2,87851.19718112511,4,0,0,48078.849371923985,1
4200,58,Male,6,62401.99941140638,1,1,0,108482.49427396896,0
4201,29,Male,9,92740.36757291033,3,0,1,138856.90748416813,0
4202,66,Male,5,38304.38128500836,1,0,0,140022.39820518938,0
4203,32,Female,4,15188.640201736225,2,0,0,82804.07168312596,1
4204,48,Female,2,17964.298231704135,3,1,0,53701.73567817694,1
4205,66,Male,3,66983.195229722,3,1,1,138904.39171736516,0
4206,46,Female,6,40752.64230786165,3,0,0,120128.88686817704,0
4207,43,Female,8,15631.459834181771,3,0,0,92195.66822659681,1
4208,35,Male,8,29222.68549036079,1,0,1,126837.40620271597,0
4209,49,Male,5,53060.50720327485,3,0,1,74236.25163866093,0
4210,39,Female,5,12144.526696213643,2,1,1,25707.27685822779,0
4211,55,Male,3,344.2498944409733,3,0,0,141353.3367398075,1
4212,34,Male,7,91729.80474956126,2,0,0,84760.99078494616,0
4213,40,Female,6,30486.119077808573,2,1,1,107340.67732402343,0
4214,41,Female,1,22149.814534298628,1,0,1,64920.921003451054,0
4215,67,Male,4,69848.08097281888,3,1,1,29003.813127945716,0
4216,25,Female,6,85340.27221808783,2,0,1,48063.45129286333,0
4217,58,Male,6,63227.876734352416,3,1,1,16114.16813924108,0
4218,23,Male,3,25448.275409853162,1,1,0,22261.14426718344,0
4219,22,Female,6,86163.66233543087,1,1,0,38688.67572595057,1
4220,61,Male,6,51042.71961272193,3,0,1,88541.55834360511,0
4221,46,Male,9,38119.08029602469,2,1,0,149003.86317715794,0
4222,45,Male,9,60472.61196329739,4,0,1,128121.26328106294,0
4223,28,Female,2,70061.22236383165,4,1,0,22021.387433025862,1
4224,18,Female,4,59382.98741151422,1,1,0,127928.11403274814,0
4225,60,Female,9,92024.54457228059,2,1,1,85083.58314047361,0
4226,36,Male,4,62801.78059990537,4,0,1,102445.28543786363,0
4227,26,Male,8,87858.07126255764,2,1,1,28167.20081339293,0
4228,44,Female,3,58695.84351538735,3,1,1,65361.63179488572,0
4229,51,Female,3,32967.95737301249,1,1,0,133777.04008193844,0
4230,61,Female,9,53229.681748319534,3,1,0,69551.18806608616,0
4231,21,Male,8,8633.668965160257,3,0,1,27795.8868629249,0
4232,53,Female,1,23017.46338957943,3,0,0,53550.53998390472,1
4233,35,Male,2,76623.16622037167,2,1,1,41012.760851507635,0
4234,32,Female,3,66147.5610684426,4,1,1,106165.58561325022,0
4235,68,Male,2,16651.871053386134,3,1,1,137543.8870138174,1
4236,30,Male,3,43801.51762580812,1,1,1,112688.59412474703,0
4237,36,Female,8,14199.220593024975,2,0,1,128106.7978289592,0
4238,66,Male,6,85581.7856373974,4,1,0,122814.47278498462,0
4239,23,Female,7,10916.970175428885,3,1,0,12044.602431053638,1
4240,65,Male,6,65423.49967603346,1,0,0,27411.828237159105,0
4241,29,Male,1,60700.00009781692,3,1,1,69273.07207263671,0
4242,68,Female,3,47277.66456468499,4,1,1,25692.553041770887,0
4243,54,Male,1,27823.46226641418,4,0,0,112890.86712679848,1
4244,34,Female,9,40395.64999930294,3,1,0,19826.24041407571,0
4245,40,Female,9,80639.1300461047,3,0,1,68273.86278310856,0
4246,43,Female,5,76155.08155461025,2,1,0,64920.48948586601,0
4247,46,Male,4,73880.91151611364,4,0,1,86082.3919105214,0
4248,50,Male,9,74982.35843610577,4,0,1,98112.84142882044,0
4249,44,Male,9,14388.637435533914,3,1,1,142573.8918383408,0
4250,42,Female,3,9909.645036243164,1,1,0,47965.87185789009,1
4251,27,Female,5,86149.86228540221,3,1,1,103237.82840659509,0
4252,64,Male,3,83717.4570344444,3,1,1,14911.87056142049,0
4253,40,Male,2,68131.83040463633,4,0,0,10140.980194198022,1
4254,38,Female,1,60590.57453155382,2,1,1,13550.149550759386,0
4255,38,Male,2,36687.17064823884,3,1,1,72847.64551154777,0
4256,60,Female,8,22408.259157800327,1,1,0,87701.8412055663,0
4257,30,Male,8,66765.64377298365,1,0,0,10869.63051863847,0
4258,54,Female,3,91303.46380824769,3,0,1,65497.61566201681,0
4259,50,Male,7,43699.657573815,1,0,0,15719.936258894139,0
4260,41,Male,7,30321.247022290354,1,0,0,101459.75065250196,1
4261,61,Female,2,27074.18134894911,3,0,1,98372.48443295276,0
4262,28,Female,9,2370.5242899748623,1,1,1,119785.75833635898,0
4263,34,Female,3,52031.672219406544,1,1,1,86476.52160418186,0
4264,21,Male,2,98823.60298548314,3,1,1,97212.97596359794,0
4265,64,Female,3,81523.77161393224,4,0,1,49118.70104345753,0
4266,42,Female,2,89747.47181652582,2,1,1,21963.53454198044,0
4267,47,Male,8,62116.40962755061,2,0,0,113222.86267667903,0
4268,26,Female,5,48144.64104827508,4,0,1,95660.86667215712,0
4269,38,Female,3,99045.70074037515,3,0,0,141366.45638882983,0
4270,37,Female,5,44716.21106388469,4,0,0,148491.61783481477,0
4271,36,Male,8,91683.05757134467,2,0,1,128619.76680978251,0
4272,36,Male,7,76184.48087837349,2,1,0,147987.06034284816,0
4273,29,Male,6,33097.842523805266,2,1,1,100642.48153771347,0
4274,54,Female,1,50306.218325298505,2,1,0,22872.882603191083,1
4275,59,Male,1,38432.922176370135,3,1,0,22576.55548318931,1
4276,34,Female,1,13622.327416596492,2,0,0,122996.76838601379,1
4277,54,Female,8,35676.658156219295,2,1,0,43160.46102532508,0
4278,65,Female,8,88897.28842800944,3,1,0,18538.349007852787,0
4279,56,Male,7,75263.5685349068,4,0,0,76118.44466288677,0
4280,45,Male,6,27758.1074301662,3,0,1,54050.419805407575,0
4281,58,Female,4,36791.33130975384,2,0,0,92340.88077945601,0
4282,52,Female,1,61643.39230065218,1,1,1,94021.14479451858,0
4283,64,Male,9,41613.98150084874,3,1,1,105410.14016507164,0
4284,65,Male,1,50304.411636456294,3,1,0,90701.92527681364,1
4285,35,Male,4,69816.84110959824,4,0,0,63328.52658185258,0
4286,31,Female,3,46725.08481440207,2,0,0,13313.337908523834,0
4287,52,Male,7,19096.97896671958,1,0,1,136712.3855372959,0
4288,61,Male,5,52057.39373148292,3,0,0,55769.042174819784,0
4289,58,Male,5,35611.82302170924,3,0,1,81001.08050151996,0
4290,24,Female,4,29073.422845862264,3,0,0,87971.26199341919,0
4291,58,Male,1,32810.85611065191,1,1,0,54079.41086351359,1
4292,30,Female,5,43900.221749000564,3,0,1,53187.33389532508,0
4293,35,Female,4,88661.31428716211,3,0,0,46520.61324674009,0
4294,54,Female,8,73405.71043302002,1,0,1,44069.4682144954,0
4295,30,Male,2,66788.19385013619,3,0,0,14255.402166186226,1
4296,53,Male,8,47126.021088173344,1,0,0,144108.04423374636,0
4297,48,Male,1,182.9947149683431,4,0,0,93341.44822895038,1
4298,19,Female,4,34055.07114390913,1,0,0,25129.381276304797,1
4299,33,Male,3,81319.20399794735,4,0,0,92874.17889433718,0
4300,26,Female,5,38817.09095177397,1,0,1,42514.66329314407,0
4301,26,Male,5,56381.912506764056,2,1,1,53495.487179475334,0
4302,55,Male,5,20473.981634709682,3,1,1,122163.54637491843,0
4303,28,Male,4,91585.77418457909,4,1,1,134012.2826350258,0
4304,39,Male,8,92317.04357370666,3,1,1,107975.34502917022,0
4305,50,Female,3,14607.038395835381,3,0,0,140561.40751688185,1
4306,53,Female,4,72415.89492063322,1,1,0,136703.78894054895,1
4307,62,Female,1,7523.850775191298,2,1,0,87163.81677305225,1
4308,40,Female,7,59854.76179800978,1,0,0,137098.53231455802,1
4309,62,Male,1,17865.365082599637,3,0,0,86299.71316529579,1
4310,62,Female,2,14570.525248920385,1,0,1,24598.35987502787,1
4311,51,Female,7,411.98173926698666,4,0,1,126123.7391042881,0
4312,26,Female,1,94085.71368674033,2,1,1,28368.345033886395,0
4313,41,Male,3,82925.24915204578,3,0,1,54234.41873805451,0
4314,25,Female,6,7747.555725795907,1,0,1,63170.991472797934,0
4315,24,Female,6,59937.56100670233,4,0,0,123020.03162273197,0
4316,53,Male,6,23289.82347992329,2,1,0,21695.13445419508,0
4317,35,Male,2,26401.58821396067,1,1,0,72291.80505423079,1
4318,20,Female,2,87417.03216759925,1,0,0,71140.21354892722,1
4319,45,Female,6,11432.574560120223,3,1,1,91502.4335320992,0
4320,23,Male,5,60149.013566304355,4,0,1,59541.629441669116,0
4321,61,Female,7,40125.55349790091,2,1,0,90802.74974314429,0
4322,61,Male,7,19080.05996302896,1,0,0,148025.19918628354,1
4323,38,Female,5,45191.807526266246,2,1,0,20016.885955876245,0
4324,45,Female,8,94048.92871061282,4,1,0,132447.98394025266,0
4325,57,Female,6,78161.00492305522,3,1,0,53208.12132991079,0
4326,18,Female,5,13211.140136366696,3,0,0,75200.30107200051,1
4327,53,Female,4,84942.97397176472,3,1,1,113756.44763152367,0
4328,38,Male,7,93744.05289874431,2,1,1,137405.10488261847,0
4329,60,Male,4,27696.428084220726,2,1,1,11270.567695119762,0
4330,52,Female,5,33341.96955153477,1,0,1,102706.91839969286,0
4331,30,Female,5,12630.992662205497,4,1,0,19737.327549540914,1
4332,66,Female,1,34494.010442174214,4,0,0,83594.99268395148,1
4333,27,Male,1,67314.07971396123,4,0,0,114966.41236431363,1
4334,61,Male,3,27215.50150962677,2,0,0,33734.7797841189,0
4335,64,Male,3,682.5010766919992,3,0,1,116929.8966859363,0
4336,27,Male,2,33854.46476334715,4,0,0,53335.30037353391,1
4337,63,Male,2,45317.40289687326,1,1,0,95477.15833267482,1
4338,30,Male,6,56635.603742070925,2,0,1,102125.74541903268,0
4339,54,Male,1,68382.51043580197,3,1,0,100857.30180774601,1
4340,55,Male,6,6178.434422877011,4,1,1,12596.271478939614,0
4341,41,Female,5,46975.19452994411,3,0,0,31318.361084675038,0
4342,19,Male,6,26636.246268401843,1,0,1,129868.3766500084,0
4343,39,Male,5,94796.95655444975,4,0,1,141577.9181633059,0
4344,34,Male,7,35989.85097939226,4,1,0,88913.5044289833,0
4345,53,Male,1,10012.369871987037,3,1,0,93575.99066899464,1
4346,31,Female,3,4149.149077157111,2,1,1,115704.28260829468,0
4347,27,Male,6,26540.588759490645,3,1,0,66854.74008515506,0
4348,52,Female,1,17887.87388826426,1,1,1,55922.28822848064,1
4349,42,Female,7,64979.96268787427,3,1,0,117548.23318959023,0
4350,20,Female,4,84696.65417076332,3,1,1,13959.99197508801,0
4351,64,Male,3,31255.870347026248,4,1,0,133948.4803374506,0
4352,55,Male,9,57779.145496049045,2,1,1,71726.35347099391,0
4353,34,Male,1,73030.52769810532,2,0,1,80592.00608815334,0
4354,29,Female,8,39848.7689139335,2,1,0,98798.94207296986,0
4355,69,Female,1,6632.561133806758,2,0,0,48414.00476632751,1
4356,41,Female,5,22918.491092778524,3,0,1,93634.24880295909,0
4357,46,Female,8,88306.58080886833,4,1,1,107025.45255900113,0
4358,60,Male,6,82448.0266254895,4,1,1,26510.40299103228,0
4359,42,Male,7,8653.252882391704,2,1,0,82865.90928238786,1
4360,53,Male,8,22394.872336724082,3,1,1,56118.81905980086,0
4361,43,Female,6,76916.528212332,2,1,1,88030.0815938912,0
4362,55,Female,6,48589.823198882,2,1,0,12981.20024956418,0
4363,18,Male,6,75996.70316957243,4,0,1,113975.24986956354,0
4364,37,Male,5,21109.24716621465,4,0,0,33576.63063654,0
4365,45,Female,8,95269.81391702748,2,1,1,106514.17267167792,0
4366,33,Male,2,78360.74487998993,3,0,0,117634.08770138543,1
4367,64,Male,7,19745.232482600804,2,0,0,115365.67894213501,1
4368,34,Female,4,55844.92006799889,4,0,0,124450.29324172693,0
4369,57,Female,1,11309.712809625782,4,0,0,53084.32116540781,1
4370,45,Female,5,36143.48151265026,3,0,0,145395.84314694093,0
4371,29,Male,3,65962.13684755207,2,0,0,13334.544518769602,0
4372,44,Female,4,33012.76879287717,2,1,1,77368.01345608427,0
4373,59,Male,7,65675.8395757968,1,0,0,47839.89136792139,1
4374,64,Male,5,24477.946466076195,2,0,1,113583.26297856242,0
4375,47,Female,4,72120.67805330669,3,0,0,122731.25995710165,0
4376,58,Male,1,35958.95739199291,4,0,0,125134.95385249578,1
4377,51,Female,6,79048.12709114372,1,1,1,51566.567788856664,0
4378,54,Female,6,13668.991471781355,3,0,0,48379.675055713735,1
4379,23,Male,7,36197.79493522852,3,1,1,104771.00069898393,0
4380,24,Male,1,46393.24537746842,1,0,1,139945.81104164914,0
4381,49,Female,4,42384.552450057665,2,1,1,45588.73018205376,0
4382,49,Female,9,43309.450452034005,1,0,0,137483.95791666798,1
4383,42,Female,6,44480.33333450726,3,0,1,92804.59503137732,0
4384,50,Female,2,98880.35252326513,2,0,1,113311.32307095191,0
4385,24,Female,4,19315.710326965473,4,1,1,71584.89001109474,0
4386,69,Female,6,76866.38305086043,1,1,0,122960.01103185474,1
4387,29,Male,4,55178.8781106658,3,1,0,145869.00498715788,0
4388,33,Male,7,41362.84181098541,2,1,0,33880.60239455017,0
4389,33,Male,3,63352.87171752645,3,0,0,63978.3195000349,0
4390,60,Male,6,85353.14430998039,2,0,0,130743.93044871274,0
4391,53,Female,4,46663.8363953086,2,1,1,34734.20332421641,0
4392,30,Male,3,86480.13689610676,1,0,1,67814.88208280486,0
4393,24,Male,3,9379.833495904988,4,0,1,33256.11535951584,0
4394,53,Female,2,65308.42219930989,2,0,1,100771.55622604198,0
4395,64,Male,3,33318.00613208632,3,1,0,43364.68130792056,0
4396,68,Female,1,38671.53272721641,2,1,0,63312.294755664196,1
4397,26,Female,3,57101.975090430366,4,0,0,78758.71215551345,0
4398,49,Female,9,47991.67982975723,3,1,0,51598.04301221551,0
4399,28,Female,4,38177.94385098544,2,1,1,105186.13025972771,0
4400,25,Female,3,30832.342181973137,2,1,1,25574.92360037543,0
4401,50,Male,8,61831.53022315322,1,1,1,133172.107060971,0
4402,40,Male,1,50557.96518296253,4,0,0,77387.66390814065,1
4403,42,Male,5,32330.912551088044,2,1,1,90193.97875794915,0
4404,25,Female,1,20496.101887755878,4,1,1,97098.15486126345,0
4405,62,Male,7,77446.81959637522,2,0,0,18355.48667552054,0
4406,39,Male,5,79971.49245278878,3,1,0,115978.70577468126,0
4407,21,Male,2,21378.812698020265,4,0,1,142431.85958847997,0
4408,57,Male,1,26164.901324460032,3,0,0,82787.11489832187,1
4409,20,Female,7,23914.30225014869,4,1,1,64721.619263779874,0
4410,46,Male,1,88456.97455765415,3,0,1,119871.41901561263,0
4411,58,Female,3,77413.03810618505,2,0,1,110849.41417413842,0
4412,46,Female,6,7457.352324998068,3,1,1,101136.61149085108,0
4413,51,Male,6,83266.59498270857,3,1,1,145149.19941867926,0
4414,51,Female,7,3685.1820725791627,2,1,0,91448.41906845666,1
4415,45,Female,1,25319.97909830127,4,0,0,44772.60414880895,1
4416,30,Female,7,91899.1384096615,3,0,0,13467.246710511567,0
4417,32,Female,2,86433.12947662095,1,0,1,73484.68418345164,0
4418,40,Female,6,78143.45147246147,1,0,1,101325.29800405065,0
4419,61,Female,8,45754.72291092496,3,0,0,34099.4793891627,0
4420,43,Female,5,32141.410102000777,3,0,0,13606.923324808464,0
4421,21,Male,3,88154.58375404567,3,1,0,137272.523738038,0
4422,43,Male,8,65707.40902692122,4,0,1,52272.639897055284,0
4423,57,Female,8,29550.885504779344,2,0,0,75246.9208225892,0
4424,26,Female,4,46319.58779654482,1,1,0,22749.92826664706,1
4425,22,Male,8,88150.02222616192,1,0,1,63425.86274924022,0
4426,49,Male,5,90345.54360782215,4,0,0,69328.26241966094,0
4427,37,Male,5,65930.20939717295,3,0,0,136384.23518214232,0
4428,67,Male,3,73255.58607170338,3,1,1,131164.04697367531,0
4429,28,Female,7,3929.783322880354,2,1,1,36460.28578339533,0
4430,32,Female,9,60460.050763718806,2,1,0,87848.7117331966,0
4431,49,Male,9,68899.2568370977,1,1,1,112374.69257779841,0
4432,45,Male,1,2037.714708023164,2,0,0,50859.07924473551,1
4433,39,Male,1,84385.89879562556,1,0,0,65220.617728946556,1
4434,58,Male,5,92828.5011650741,4,1,0,147883.38030501865,0
4435,34,Female,1,23793.645241878803,3,0,0,116362.49900275252,1
4436,43,Male,4,84579.59326969644,3,0,1,71205.20878336976,0
4437,61,Male,1,66551.25827091643,1,0,1,84771.43849464454,0
4438,24,Male,2,58069.58197501984,3,1,1,97609.52966587245,0
4439,59,Female,2,84312.59736891485,4,0,0,79837.67769839142,1
4440,43,Female,4,28561.053574520367,2,1,0,67626.80449547152,0
4441,42,Female,8,79085.6177686854,4,0,0,60308.959422357206,0
4442,27,Male,2,31452.076766820326,3,0,1,33657.42878122171,0
4443,62,Male,9,78745.65429080738,4,1,0,146306.9577529259,0
4444,36,Male,9,45105.40057564575,3,1,0,22797.778593359675,0
4445,28,Female,2,11694.547149308044,1,0,0,94143.13491227363,1
4446,30,Female,1,38151.98603059905,2,1,1,144344.34224843458,0
4447,25,Male,9,23349.327830975064,2,1,0,62490.42638886384,0
4448,57,Male,2,10053.155078621912,3,0,0,45338.98895963418,1
4449,21,Female,8,11028.706842366499,3,1,1,143773.21717354681,0
4450,64,Male,3,78007.13985040499,2,1,1,122243.50659136407,0
4451,48,Male,1,88139.78525224676,4,1,0,101703.50495094435,1
4452,45,Male,1,92712.9119432504,4,1,0,95678.379781648,1
4453,28,Female,2,85394.61723304547,4,1,1,60417.65707918261,0
4454,60,Male,7,83022.40972854418,2,1,1,99784.70175094384,0
4455,18,Male,6,6883.585151660598,1,0,1,111503.55925554252,0
4456,66,Male,2,79012.35947217104,3,1,0,14442.336717858945,1
4457,64,Male,4,78328.2659656451,3,1,1,26476.605776734992,0
4458,69,Female,2,13129.039410461319,2,0,0,54115.45900141793,1
4459,55,Female,1,66200.92319346324,1,1,1,55237.97837248556,0
4460,41,Female,3,45250.73364592815,2,1,0,136072.23082701294,0
4461,64,Male,4,90001.35234720708,4,0,0,105830.75583898848,0
4462,48,Female,5,69540.83623956674,4,0,1,62290.62745367214,0
4463,58,Male,5,95098.75363742521,3,1,1,123288.30137646689,0
4464,63,Female,7,10492.264527464367,3,1,0,55247.28200594518,1
4465,67,Male,8,4060.7314452393184,3,0,1,148705.8609928744,0
4466,43,Female,9,97357.93577605461,3,1,0,119426.77314546968,0
4467,66,Female,7,8019.216144490438,4,1,0,123174.60394261104,1
4468,67,Female,5,38619.58209102295,4,0,1,46536.155567135625,0
4469,22,Male,9,64997.06222505548,1,0,0,30304.735487063546,0
4470,37,Male,8,88005.66733340838,3,0,1,64535.46662454177,0
4471,69,Male,9,25457.731821392605,2,1,0,56793.0050684967,0
4472,58,Female,8,2905.8211885023334,1,0,0,117776.49961219441,1
4473,28,Male,6,52128.679049918945,1,1,1,34400.336769152316,0
4474,50,Male,4,47111.20202722413,4,0,0,83845.27990752882,0
4475,67,Male,9,30689.318218907956,3,0,0,97947.0619750692,0
4476,55,Male,9,87389.93675014492,1,1,0,63923.168023055,1
4477,44,Male,9,74932.21715832346,3,0,1,38085.02380495224,0
4478,51,Male,3,85811.63831992466,4,1,1,135393.3519863535,0
4479,32,Female,3,16180.89594771992,1,1,0,29437.606400279816,1
4480,49,Female,6,69241.1958940341,1,1,0,52532.61235790498,0
4481,38,Male,6,97510.17354188574,2,1,0,115919.4331055301,0
4482,63,Female,6,61191.38918086923,4,1,1,94743.61424368105,0
4483,22,Female,5,17136.436529548617,2,0,0,112290.37688839385,1
4484,23,Male,5,99578.03944681345,4,0,0,123227.3283105656,0
4485,55,Male,2,52832.35815583782,2,1,1,135355.00424571268,0
4486,39,Female,7,84005.90182762472,4,1,1,52639.10215671194,0
4487,35,Male,4,14936.144743043134,4,1,0,76402.7224404316,1
4488,31,Female,3,66609.62177579214,1,1,1,106363.42010807915,0
4489,27,Female,8,91261.76982038638,2,0,0,121264.39293320602,0
4490,63,Female,4,53201.78191119393,2,0,1,90894.34694501285,0
4491,30,Male,4,28866.00605848044,2,0,1,81924.74491393137,0
4492,48,Female,8,12742.18279575865,1,0,1,106846.89638189819,0
4493,47,Male,1,29594.46652383303,3,0,1,63484.05873073037,0
4494,20,Male,9,35488.4202926858,4,0,0,135118.60146318426,0
4495,47,Male,7,70995.51052298295,2,1,0,39710.65097278997,0
4496,23,Male,2,17862.140702960194,4,0,1,133760.58939829437,0
4497,46,Male,6,10610.485571540761,1,0,0,100106.33796822939,1
4498,25,Female,8,38693.95410337545,4,1,0,94092.1836063866,0
4499,61,Male,5,45865.36164091378,1,1,0,75793.68088281597,1
4500,62,Male,6,62838.50522175049,3,1,1,31664.445977164763,0
4501,60,Male,8,70753.13013009391,2,1,1,131090.77965183943,0
4502,61,Male,6,88927.77088335996,1,1,0,17354.754175959148,1
4503,50,Male,9,28895.35655280361,4,0,0,47795.19337267299,0
4504,34,Female,9,52860.782269192896,1,1,0,25358.944575990176,0
4505,65,Male,9,36604.07068030652,1,1,0,24956.94366616007,0
4506,28,Male,6,142.16720309900842,3,1,1,64659.18712833955,0
4507,30,Female,9,57943.18227199275,2,0,0,32459.59708701221,0
4508,67,Male,3,81579.60756711387,1,1,0,91394.01004766679,0
4509,28,Female,5,3643.9486103394092,1,1,0,97802.251549568,1
4510,48,Female,2,349.1758602970241,4,0,0,133493.12183839697,1
4511,45,Female,8,72781.8406510738,1,1,0,51953.50971560201,1
4512,61,Female,4,68385.97250088332,1,0,1,53284.973676599984,0
4513,23,Male,6,40585.21053350209,2,0,1,44491.62147489443,0
4514,58,Male,6,66160.48816209097,2,1,1,119453.44647321916,0
4515,33,Female,5,95338.60725310008,4,0,1,69928.41122611817,0
4516,21,Female,1,24786.279655530365,1,1,1,87339.08186934897,0
4517,52,Male,7,24592.659453158383,1,1,0,62446.45157834405,0
4518,65,Female,8,18623.220476421386,1,1,1,31953.810126260716,0
4519,43,Female,1,72398.67499737504,3,0,1,24354.159234945502,0
4520,29,Female,7,35318.923817134004,3,0,1,131558.28528526216,0
4521,28,Male,4,98869.31339871307,4,0,0,47167.43543211294,0
4522,54,Female,6,71464.89034571513,3,0,0,141826.78817714794,0
4523,42,Male,9,36737.68866473845,4,0,0,142621.0817791934,0
4524,35,Male,5,14918.603406346476,1,1,0,77049.01800421417,1
4525,36,Male,8,59202.48165277222,3,1,1,144202.35171493358,0
4526,40,Female,5,29490.32530964255,2,1,1,13988.210289991179,0
4527,55,Female,2,90550.90812962866,3,0,1,22831.081164357667,0
4528,35,Male,4,44140.43998764747,1,0,0,44063.3551927498,0
4529,43,Male,2,29264.99645385542,2,0,1,39287.076230160455,0
4530,23,Male,7,58855.18145706807,4,1,1,45369.298333575236,0
4531,21,Female,7,13697.450097106468,1,1,0,73321.20626149875,1
4532,61,Female,3,56154.907280287836,2,0,0,18808.989466323885,0
4533,68,Male,7,5611.1478519740185,3,1,1,87754.35971776873,0
4534,46,Male,1,60688.86817472076,4,0,1,53323.59151081689,0
4535,51,Female,1,53016.38439014289,3,1,1,20016.65450031201,0
4536,34,Male,9,52076.59821389716,2,0,1,115449.29764680366,0
4537,60,Female,6,68416.43870577806,2,0,1,101480.16769669829,0
4538,60,Female,5,4445.661442668469,1,1,1,121080.20909529546,0
4539,33,Male,6,45973.14646302961,4,1,0,141492.75416850278,0
4540,19,Male,6,44403.86630403745,4,0,0,92007.13413929152,0
4541,51,Female,1,45978.244184249925,2,1,1,120140.24032947168,0
4542,25,Female,5,97989.09710653433,1,1,0,37885.579173040955,0
4543,30,Female,9,13927.847314426033,2,1,1,67451.37380851967,0
4544,59,Female,4,69042.97570595925,2,0,1,84209.93824938592,0
4545,25,Female,3,40199.613737855645,4,1,0,85769.93284056822,0
4546,47,Male,1,51172.65243245136,3,1,0,110567.22388260497,1
4547,49,Female,2,76239.39058561962,3,1,1,121431.74359549738,0
4548,53,Female,3,15737.544257348101,4,1,0,103359.40975116224,1
4549,64,Female,4,76358.52126364922,1,0,1,16614.36850881094,0
4550,47,Male,7,7033.07826844396,4,0,0,59170.34669699551,1
4551,18,Male,6,48330.9511209833,1,0,1,90141.46286266904,0
4552,60,Female,8,74207.08576995805,4,1,0,81101.72440799657,0
4553,56,Female,9,19255.145535469943,1,0,1,16271.575452160503,0
4554,34,Male,6,77091.56460354234,2,1,0,147289.1196674032,0
4555,37,Male,7,16681.250692574322,2,0,0,143854.7738136911,1
4556,41,Male,4,79923.87569371214,1,0,0,118326.65095758274,1
4557,67,Male,2,46893.55729418375,4,1,1,17749.45354794454,0
4558,39,Female,9,68463.83318631067,2,1,0,70229.09697104433,0
4559,46,Male,9,91740.64583691885,4,1,0,67367.73738763753,0
4560,39,Female,4,40842.15236137337,3,0,1,88123.64239746929,0
4561,61,Female,3,23295.75268227728,2,1,1,17829.984101212718,0
4562,26,Male,6,86716.40966176768,4,1,0,69311.9304397728,0
4563,54,Male,3,16161.664810477816,4,1,0,116097.50437967024,1
4564,27,Male,1,63147.60518374166,3,0,0,149721.1129394484,1
4565,53,Male,4,92325.32880406146,4,1,0,93362.04998057349,0
4566,54,Female,1,67439.67115353057,1,0,1,141685.72357332087,0
4567,45,Female,2,19568.108545001527,2,0,0,149795.3873660816,1
4568,45,Female,3,15228.395176323294,1,1,1,70869.46990833661,0
4569,59,Male,8,25230.553110059107,3,1,1,103616.66040253754,0
4570,60,Female,4,39140.68328565784,1,1,0,39850.117023926,1
4571,38,Male,4,15915.90318499031,4,1,1,76590.50212662874,0
4572,41,Female,9,79781.40664413176,3,0,0,20977.616020516572,0
4573,59,Male,7,35703.53426088887,3,1,1,14080.968990898455,0
4574,57,Female,2,93608.67359127264,1,1,1,135008.706900655,0
4575,19,Female,3,84249.0864035324,3,0,1,130176.04642744033,0
4576,25,Male,4,90881.82628016865,1,0,0,53689.05215608884,0
4577,65,Female,4,29449.271500354003,1,1,1,73973.42611940936,0
4578,44,Female,8,57373.154382219014,1,1,1,79105.44257850999,0
4579,39,Male,6,32144.951804235745,3,1,1,82898.15724895414,0
4580,54,Male,3,25694.851158084763,3,1,1,28839.940630673987,0
4581,44,Male,9,60708.67812025506,2,1,1,118508.22663810497,0
4582,46,Male,8,81799.53805997821,1,0,1,58694.196957733235,0
4583,20,Male,9,9359.780612665425,1,0,0,14437.325372191985,1
4584,61,Female,5,27576.87613660714,1,0,1,104718.61317377872,0
